X1,X2,X3,X4,X5,Target
0.208306946,0.832096684,-0.399603527,-0.117031923,-0.458355599,1
-0.548585778,-1.044115965,1.6595919,-0.165253345,-1.156424287,2
0.391584635,1.206386939,1.045130669,-0.967228246,-0.853786465,3
0.62478272,1.179293833,2.29590281,-1.696580367,-0.20205195,3
1.120378279,1.342769763,1.491867869,-1.724807266,2.042208853,3
0.831421099,1.447691368,-1.382239499,-0.23668323,1.587905567,1
-0.843107158,-1.767664929,-0.630156496,1.207872871,-0.304926987,0
0.519508264,0.952110256,2.152412855,-1.515427816,-0.204263311,3
-0.721552612,-2.027091258,-1.369821654,1.497584895,1.003600146,0
0.134496559,0.918975317,0.481759861,-0.475435912,-1.279853442,3
0.415322634,0.546298491,0.92985209,-0.8176571,0.528086427,3
-0.126093613,0.917185278,-1.389347067,0.558526105,-1.77443544,1
-0.620967083,0.837500036,-3.113628652,1.711064972,-3.243124903,1
0.477604674,0.914694284,-1.095574068,-0.014528695,0.867917719,1
-0.564047632,-1.580279572,-2.2605646,1.706115099,1.213441087,0
0.196255049,0.059874963,0.921851133,-0.569271812,0.442265041,3
-0.196439303,1.092117392,-1.347910332,0.560783512,-2.435968059,3
-1.073407579,-2.148777578,-1.744158673,1.944564207,-0.232099371,0
-0.014485828,0.768534007,0.212426184,-0.218999852,-1.5778098,3
-0.025043015,-1.409708725,-0.936803676,0.686004814,2.860372975,0
0.152983725,0.213286657,0.744582945,-0.484484895,0.024345891,3
0.845989182,1.936773943,0.522014742,-1.190695071,0.042235217,3
-1.060255598,-2.032301607,-1.781756089,1.931612836,-0.375792648,0
-0.74680778,0.407288266,-2.124697727,1.432257816,-3.375992378,1
0.40867495,1.754456213,0.012570927,-0.609826498,-1.419383574,3
0.873321399,2.436003568,-2.336284057,-0.009467334,0.284914336,1
-0.425412336,-0.877189003,-0.505532023,0.691430336,-0.112456724,0
0.239728876,0.980078111,-0.207845912,-0.252182488,-0.661978943,1
-0.206759343,1.320348137,-3.246121172,1.384038511,-2.211538347,1
-0.814662094,-3.193450123,1.039889738,0.68277102,1.871237668,2
0.147250078,0.919947586,-0.897688617,0.136750425,-0.717009338,1
0.003188298,-0.579067842,1.260387261,-0.469494291,0.631981497,2
1.213783006,1.603957296,1.219981389,-1.716012281,2.079556406,3
-0.697364625,-1.915389281,-1.222625245,1.394120709,0.851132894,0
-0.56599127,-0.869396017,-0.663879901,0.864150016,-0.708186832,0
-0.277678332,-0.024186568,-0.855212235,0.59251638,-0.903638128,0
-0.360533063,-0.102190955,0.98518686,-0.162770062,-1.810878503,1
-0.351559889,-0.863258717,2.713732041,-0.815777508,-0.984966701,3
0.285284445,1.102415093,-1.629568447,0.33395126,-0.160863671,1
-0.234059243,0.5501504,-0.897072108,0.479482625,-1.761465056,1
-0.665779864,-0.824958762,1.213492175,0.083249002,-1.934469564,2
0.034199554,-0.653643228,1.644073142,-0.652079676,0.771236991,2
0.652777514,0.874176573,0.989923152,-1.075330748,0.974217208,3
0.560553596,0.623435201,1.032272165,-0.983362507,1.007056281,3
-0.125315694,-0.983900983,3.358069986,-1.250455109,0.032419071,2
-0.6879152,-0.685862385,-2.006328295,1.526268723,-1.112059484,2
-0.475853532,-0.394081821,-0.52710209,0.653866949,-1.235306019,0
0.64061448,1.037739042,0.957223991,-1.080193824,0.625740265,3
-0.948021758,-1.002381558,0.19350418,0.7800471,-2.51243903,2
-1.022282038,-2.385575285,-1.72933749,1.941771094,0.436784505,0
0.326562999,1.223371113,-1.007145385,0.002218358,-0.427414594,1
-0.503767257,-0.969519401,2.33026423,-0.513243064,-1.33810089,2
0.789943675,2.691483726,-0.753165657,-0.706503987,-1.15241351,3
-0.234232338,-0.463555524,0.583895344,-0.011266349,-0.414853375,3
0.318634661,1.577349142,-1.725959732,0.270308397,-0.859901539,1
0.902871378,1.174488646,1.106044662,-1.362698312,1.508674905,3
-0.255469306,-1.475247639,1.092222867,-0.04863741,1.189442407,2
-0.20506179,0.418844466,0.152158024,0.008309116,-1.769968883,3
0.179762209,-0.509537258,2.087977388,-0.983587185,1.001343026,2
0.226824656,1.227107386,0.101156531,-0.425035016,-1.295059603,3
-0.566482772,-1.009341991,-2.165739455,1.565723443,0.102300306,0
0.283492359,1.252109595,0.237271711,-0.532136775,-1.133978157,3
0.557541341,1.282335146,1.895405672,-1.484904713,-0.553017416,3
0.948152736,1.916223699,-1.743706351,-0.240672867,1.377387659,1
0.551109556,0.57880965,3.562112989,-2.108809819,0.118184763,3
-0.348860008,-0.813907818,0.976911432,-0.04361482,-0.426851,2
-0.054047312,-1.085408011,1.993975227,-0.670094212,1.046950789,2
1.508481902,2.753917811,0.987652671,-2.026912411,1.359610686,3
-0.373803842,0.327124048,-0.574776276,0.475181863,-2.099279922,3
0.918037381,1.510892431,0.999258147,-1.384243166,0.989219207,3
0.383223259,0.63376795,0.644143431,-0.680677602,0.323838934,3
0.736545689,1.549113897,-1.171396197,-0.280046661,0.889743221,1
0.937228044,1.901157219,2.026353244,-1.929114054,-0.028886205,3
0.959765175,2.30782239,-2.32418224,-0.055757291,0.912770115,1
0.953415758,1.520575496,-1.805462409,-0.14777953,2.162194198,1
1.017450719,1.195136307,1.34470934,-1.557570859,1.903596396,3
0.286208807,-0.01938282,2.455613036,-1.312411373,0.435916258,2
0.397230123,-0.180886761,1.391815386,-0.885981332,1.632888075,3
-0.233495337,1.178425259,-2.390580704,1.042725774,-2.382567787,1
0.490218267,0.793225214,0.756237317,-0.837142642,0.471768388,3
0.522130604,2.010138009,-2.473912112,0.383326169,-0.467176809,1
-1.241161024,-2.94476394,-1.901590934,2.276715007,0.547911821,0
0.232405682,1.093512448,-0.634479446,-0.074317506,-0.750229366,1
-0.00351045,0.125893883,0.263335493,-0.138038161,-0.347574421,1
-0.698924994,-1.195278303,-0.873558703,1.112530807,-0.627732468,0
-0.643800775,-0.541381598,-0.728018641,0.892779165,-1.650504267,0
-0.534791698,-0.628885829,-1.090494875,0.991727925,-0.858337661,0
0.137178222,-0.788671204,-0.813046021,0.403541839,2.393983857,0
0.166602358,-0.386736276,4.319528746,-2.001049341,-0.107248876,2
0.114485997,0.500963336,-0.078821362,-0.135376571,-0.385052197,1
0.297782543,0.592743359,-0.518467305,-0.087152941,0.43881252,1
-0.809279025,-1.26228811,-0.13156771,0.870439993,-1.277119763,2
0.555430918,1.81035519,-1.87855195,0.125479828,-0.161648096,1
0.026658838,0.845350694,-0.950347388,0.261584529,-1.106933804,1
-0.374081369,-0.320991267,-0.471454426,0.541698421,-0.929257555,0
-0.467858421,-1.963829843,0.740826395,0.350001758,1.264147326,2
-0.65720388,-0.075165667,0.271670623,0.370846105,-2.948486781,2
-0.385373058,-1.524183792,-1.287044542,1.127061159,1.563824248,2
0.194354227,0.258071816,-1.384878915,0.437169214,0.911065827,0
0.537189534,0.915450079,2.532101604,-1.693075642,-0.194905184,3
-0.379050594,-1.160110319,-0.222383461,0.579224218,0.522263976,2
0.50376513,0.614779195,-1.322317911,0.1207775,1.629747496,1
-0.005327152,1.15215068,0.271760807,-0.319243743,-2.273689387,0
-0.387454276,-1.069477053,2.948905659,-0.8596209,-0.849834255,2
0.249008837,0.485391786,-0.459701596,-0.059303442,0.395700185,1
0.386734834,1.117631471,-0.465285469,-0.267529719,-0.155487691,1
0.299871498,0.562229733,0.952811996,-0.746424243,-0.035139422,1
-0.763283909,-1.105795096,1.600373055,0.02904693,-1.996036698,2
-0.939316184,-1.810366374,-1.722101772,1.77771078,-0.261753388,0
-0.560817917,-0.808048156,-0.74175069,0.884779478,-0.770518447,0
0.179658623,0.428486055,1.528000409,-0.894516406,-0.543589852,3
0.223959682,0.299982827,0.781187797,-0.56793966,0.171943234,3
-0.293407518,-1.146476812,2.570467478,-0.74437581,-0.139452187,2
-0.835783813,-2.123558648,0.716709873,0.657515207,-0.102293536,3
-0.75232319,-1.293835002,-0.600897158,1.045831335,-0.786847545,2
0.402716262,0.525811869,-0.601951069,-0.114542654,1.071589814,1
-0.827176555,-2.006843828,-1.805451257,1.767557638,0.645449731,0
-0.619516742,-1.021504575,2.734124869,-0.601623681,-1.915867708,2
0.310456232,-0.41662481,0.483535033,-0.372189418,2.011676151,0
1.105023986,1.487561268,1.248652505,-1.629196394,1.791560588,3
-0.222478608,-0.893864819,3.070456977,-1.06552549,-0.471825231,3
0.065413634,0.821412977,0.143461407,-0.255507989,-1.287758994,3
-0.232827553,1.220105128,-2.858283421,1.24575768,-2.285513936,1
0.904894432,1.379434221,-1.641453901,-0.16165914,2.144618993,1
-0.928012812,-0.724041783,2.522868021,-0.332820071,-3.796304913,2
0.116268793,1.206976644,-1.727515896,0.483374256,-1.088655436,1
0.410884057,0.485196178,-0.221952937,-0.28468995,1.044947333,2
0.417631304,0.934992277,0.501210904,-0.693864894,-0.029191678,3
-0.88054047,-1.591140533,-1.142235551,1.43525758,-0.616445812,0
1.316288587,2.495509739,0.922688621,-1.812203282,0.99151053,3
0.950590978,2.178785773,-1.77224327,-0.275322277,0.909077826,1
-0.862945128,-1.798022488,-1.329020818,1.542610906,-0.081824623,0
-0.306387146,-1.71587449,1.045063579,0.051727396,1.424144505,2
0.480228589,1.015841181,-0.179205293,-0.447040521,0.354562842,1
-0.159448072,-0.770356409,-0.65348632,0.545174634,0.952159161,0
-0.714572634,-1.052332241,-1.160727696,1.228485942,-0.86012804,0
-0.157655344,0.852844568,-1.574556659,0.676260713,-1.729907178,1
-0.519220663,-0.087405233,-0.935766162,0.81631365,-1.854628757,0
-0.828196947,-1.719155267,-1.329369249,1.503643296,-0.070810791,0
-0.163950355,0.78069676,-1.224607009,0.535714354,-1.752458039,1
-0.847229066,-1.611682974,-1.960228218,1.7831398,-0.126179686,0
0.663603179,1.48425332,1.871043572,-1.586586623,-0.438435544,2
-0.608351526,-0.098080208,-0.080729156,0.497958323,-2.554121879,0
-0.798107003,-0.997444291,-0.693164154,1.069244994,-1.514179202,2
-0.419797002,-0.867735638,1.198227194,-0.082149688,-0.730327142,2
0.433636038,0.64557151,2.880142723,-1.727262237,-0.290164338,3
-1.831288602,-3.619342431,-2.076550917,2.904229464,-0.813105468,0
1.140685362,1.078425192,-1.64931204,-0.277974609,3.781489866,1
0.718529969,1.75773361,1.288980457,-1.412031673,-0.485095865,3
0.848824432,3.286009225,-1.719081906,-0.417761662,-1.639102682,3
0.272059378,1.053309135,-0.503768182,-0.155196155,-0.542883971,1
-0.029600514,0.985274947,-1.144067044,0.365624369,-1.552715304,1
-0.177480929,-1.198111009,1.628535797,-0.395586228,0.830077163,2
-0.987758542,-3.314703629,0.344526946,1.143740607,1.565629011,2
-0.179653338,-1.268955325,1.385659567,-0.272203809,1.041581859,2
-0.025046441,0.170412179,1.626891342,-0.744568016,-1.029398704,3
0.459741098,0.18178541,2.991457929,-1.715727893,0.652993781,2
-0.681767488,0.566842246,-2.420344077,1.49018601,-3.269294126,1
0.146492846,-0.992993076,-2.96216218,1.400860492,3.606909418,0
0.187975365,1.203042226,0.183466978,-0.42955311,-1.457076867,3
0.758062111,1.464804435,-1.829637909,0.015564725,1.386665915,1
-0.25641038,-1.167511821,-1.565604383,1.096253217,1.587187627,0
0.152681899,1.035261547,0.359184081,-0.453734802,-1.369089544,3
-0.212876947,-0.60806931,-1.362719369,0.87557728,0.666868796,0
-0.656119787,-0.632951713,-1.113791157,1.091583769,-1.39399237,0
0.311658067,1.038831313,1.120200876,-0.9134794,-0.932242852,3
-0.424245741,-1.053131269,-1.46326316,1.152839912,0.572880098,0
-0.133176061,-0.907344336,-0.493957204,0.477942358,1.268638255,0
0.473807647,0.166883974,-0.378371917,-0.204733984,1.982470195,1
0.008276884,-1.223006692,4.131146793,-1.654823079,0.8021687,2
0.014250404,0.204007884,-0.464709684,0.163487319,-0.145138618,1
0.003794672,0.446029559,1.040557324,-0.549400911,-1.197114705,3
-0.343652269,-0.969647378,0.629568245,0.13624085,0.014982842,3
0.061128254,0.705544443,0.508849426,-0.396865749,-1.225267662,3
0.019066327,-0.252426656,0.483926633,-0.188058029,0.379942371,1
0.073151049,-0.764404583,3.297521926,-1.406406606,0.547749954,2
0.164177072,-0.786857034,-2.666359765,1.218729328,3.194089805,0
-0.791691445,-0.516027134,-0.724051929,0.994632547,-2.371869893,0
-0.011324957,-0.16949327,1.030352013,-0.426553197,-0.11370669,1
0.458026447,-0.165928386,1.278349531,-0.881872091,1.923154085,3
0.073786551,-0.248751793,0.779263135,-0.361778468,0.513478484,2
-0.651844668,-0.945380778,-0.488318796,0.860992978,-1.02135752,0
0.824522333,1.124328771,-1.97895311,0.093595242,2.379016058,1
-1.038338201,-2.102095159,-1.10044021,1.620706607,-0.39613365,0
-0.655759075,-0.930838933,-0.418645748,0.829920949,-1.091881971,0
0.09353598,-0.450160104,-0.592569114,0.277111091,1.482937882,0
0.338920669,1.399391513,0.443887166,-0.691401823,-1.23257307,3
-0.380437024,-1.657689383,1.422713466,-0.074496415,0.840101083,2
0.045155725,0.301053009,1.415198584,-0.72321101,-0.876114294,3
-0.960977167,-1.205841566,-1.249272104,1.475162146,-1.661835517,0
0.34526752,0.904081838,0.672901334,-0.712984056,-0.363688553,3
-0.160955394,-1.048033011,0.206925411,0.206876422,1.147365035,2
-0.52789226,-0.461617591,-0.62799887,0.749122476,-1.308912507,0
-0.284281697,-1.264266084,2.536472577,-0.715208661,0.134305328,2
0.194491478,-0.269976656,1.091534674,-0.587006352,0.987348498,3
1.540390425,2.526847457,1.238742507,-2.123837541,1.836168307,3
-0.96902511,-1.43866199,-1.409181025,1.593657029,-1.205315541,0
0.377529473,2.196045294,-3.659877621,0.991078736,-1.036087856,1
-0.733380029,-1.34727644,1.124206422,0.263847996,-1.234595691,2
-0.376059674,-0.685994046,1.95014981,-0.484627078,-1.146671143,3
-0.726863775,-2.567449456,0.393551131,0.800879212,1.339962294,2
0.650841581,0.545778598,4.027687928,-2.385746598,0.462391593,3
0.981194152,2.183569173,-1.776670077,-0.296520667,1.040961501,1
-0.516284456,-1.316936041,-1.54677464,1.303669363,0.677161856,0
0.406031617,0.640740616,2.440897433,-1.508297555,-0.245365525,3
-0.375249537,-0.914463057,0.654995713,0.138257084,-0.241021164,2
0.060552986,1.092967553,-1.126190457,0.272940901,-1.350194794,1
0.465166588,0.740205781,0.227261333,-0.571211667,0.651042736,2
0.057631545,-0.482703003,-1.644211854,0.7829549,1.766619117,0
-0.665528755,-1.359998499,-1.729691273,1.502649925,0.145930213,0
0.551699693,-0.108967648,1.265237326,-0.954325987,2.247718083,3
0.055327934,-0.264180751,-0.203566168,0.097325821,0.819297839,2
-0.366276097,-1.005598919,-1.526679157,1.130785399,0.77113219,0
-0.411556376,-1.187001297,-0.773558015,0.85605515,0.627040862,0
-0.031071312,-0.373334414,-1.357715709,0.699603202,1.053917471,0
-0.0620241,0.973412536,-1.503274313,0.553264202,-1.546111788,1
0.711089861,0.457881388,-0.04818935,-0.577588992,2.397417682,0
0.356767998,0.942222451,-0.042874716,-0.405451834,-0.119649986,1
0.443701279,1.638111185,-1.919272579,0.255465537,-0.333468004,1
0.381600714,1.040998078,0.058956916,-0.486691323,-0.228405487,1
-0.383762811,-1.041150753,3.206849388,-0.983498608,-0.980635639,2
-0.598755856,-1.450049567,0.281036591,0.563373766,-0.12089084,2
0.127971336,1.030586432,-0.045695405,-0.252399247,-1.324042347,3
1.153342141,3.653022913,-1.336010003,-0.876817314,-1.079624271,3
0.163911554,-0.637251652,2.685236789,-1.218928768,0.948173738,2
1.237275072,1.404256882,1.440847073,-1.79793365,2.477871177,3
-0.53359745,-0.896596626,2.389021036,-0.530627817,-1.631405622,2
-0.312645129,-0.847338209,0.767975889,0.029907664,-0.123033628,3
-0.975575342,-1.612311852,-1.609017418,1.718746338,-0.837717708,0
0.008264379,-1.041607698,-1.401820748,0.807127653,2.495858078,0
0.519817246,0.297126839,-0.698727583,-0.116660322,2.066380546,0
-0.443943412,-0.590900512,0.829141237,0.053613986,-1.221093823,2
1.191455792,2.119062868,0.940623061,-1.66351312,1.119549847,3
-0.54884364,-0.82005053,-0.557753017,0.795198828,-0.761246284,2
0.672126315,1.704102813,1.116023889,-1.290840083,-0.532550922,3
0.572091223,1.050215412,1.315131622,-1.193597696,0.159364829,2
-0.208795203,-1.436357646,-1.85179867,1.237264771,2.410460338,0
0.398905511,0.631246858,0.819216518,-0.770596755,0.335562889,3
-0.144245759,-0.754224064,0.312984031,0.095699538,0.636226313,0
-0.513791999,-0.921616049,0.00080022,0.53555478,-0.617484617,2
-1.138010792,-2.051486797,-0.295356531,1.321892738,-1.239563559,0
-0.659800315,-0.314133283,-0.374668965,0.705647451,-2.27704389,0
-0.805319722,-0.944754059,0.065880824,0.723260589,-1.924078701,2
0.437249843,0.466167155,1.778339599,-1.202109039,0.465677768,2
0.437274021,0.429228506,-0.907500993,0.014730586,1.521184844,1
0.607417572,1.004391534,0.4766006,-0.833528622,0.713507697,1
-0.749987724,-1.683924606,-0.723466805,1.167302373,-0.003390396,0
-0.181333304,-1.23258867,2.204300247,-0.646245687,0.665412397,2
0.558221816,0.796589435,-0.600744047,-0.275866755,1.273173533,1
0.503658181,0.602340899,1.266515138,-1.043683762,0.701619695,1
0.787589947,1.581514849,-0.59679291,-0.581941026,0.85039343,1
0.707180243,1.000564466,3.175986741,-2.122282551,0.18291304,3
-0.763795186,-0.772204676,0.077690586,0.657546531,-2.061501013,3
-0.177338525,1.10912486,-2.620923665,1.117572489,-1.91326715,1
-0.820971376,-1.830993369,-1.206098925,1.462287902,0.125439227,0
0.511407829,0.234830144,0.446209266,-0.615653228,1.723843924,0
-0.016637014,-0.533022178,-0.660223557,0.402530632,1.161323997,0
1.672648636,3.021008547,1.147013742,-2.265197785,1.549375858,3
0.695423837,1.428096666,0.700304871,-1.072440956,0.241058134,3
0.307049211,0.086051963,-0.707589589,0.079554685,1.495788633,1
0.626804566,3.374647401,-3.412426522,0.492157685,-2.192276075,3
0.047445889,0.536627023,1.202480308,-0.670047157,-1.227096421,3
0.758375571,1.469470741,-1.113132558,-0.308383447,1.116221162,1
-0.918303678,-3.343510621,1.791764913,0.445785596,1.403701478,2
-0.37040203,0.906673271,-2.049376071,1.036316084,-2.623510126,1
-1.288306574,-1.942323005,0.379413346,1.108597038,-2.374614658,3
0.821237839,1.371231749,-1.339963103,-0.234979002,1.668720706,1
0.199075845,-0.254979727,0.004185549,-0.102933768,1.379588014,2
-0.349304764,-1.622346307,3.042234791,-0.833266135,0.320916401,2
-0.435774981,-0.375975101,-0.771584953,0.73161063,-0.997016986,0
0.039997192,0.76948089,0.366494748,-0.328406843,-1.388376628,3
0.642581126,0.74138156,1.171406107,-1.126541409,1.108952524,3
-1.084873092,-2.078192966,-1.804111191,1.967667016,-0.393918958,0
-0.471806805,-0.962439157,-0.359909985,0.674548771,-0.217885819,0
-0.337708198,-1.697798364,2.658868313,-0.65582703,0.655239473,2
-0.358413311,-2.045146822,0.424584685,0.426717892,2.029771611,2
-0.661586206,-0.617652814,0.154404945,0.5213772,-1.913191458,2
-0.704411311,-1.68496848,-1.184958369,1.342163347,0.375338141,0
0.063027684,-0.829044921,2.624946611,-1.084643422,0.869342202,2
0.321322954,1.391342703,-1.556920838,0.224559103,-0.562716224,1
1.206065227,2.080439667,0.938642449,-1.666568227,1.258782627,3
-0.157320329,-1.388945921,-1.762994891,1.151376025,2.52349087,0
1.04978316,0.379437746,-0.853010334,-0.448686998,4.379745611,0
-0.263793727,-0.958654735,0.045867118,0.339033153,0.572054459,0
-0.484469421,-0.779072452,-1.140449432,1.003629665,-0.330911908,0
-0.138171876,0.651403489,-0.422828348,0.178060869,-1.688470787,3
0.768562202,2.014762946,-1.793454481,-0.10419635,0.395034768,1
-0.502202909,-0.664355428,1.169602376,-0.044460505,-1.47405411,0
0.298575264,0.408965574,2.490828033,-1.411919694,-0.319974619,3
0.367654582,-0.54329993,-0.948213692,0.253324667,3.03402407,0
-0.718677917,-1.170771338,1.023182226,0.26789362,-1.459943584,2
-0.145481978,-1.357255675,-1.009882608,0.797802986,2.241595303,0
-0.42612594,-0.334467538,0.631905655,0.084822333,-1.546062749,3
2.125937271,3.52691602,1.246783763,-2.729468364,2.630370561,3
-0.632261956,-0.823623242,1.277561418,0.029652427,-1.808054609,2
0.499339502,0.02440466,-1.20717443,0.174940938,2.668831497,0
0.131366627,-0.305765131,1.175467977,-0.572477021,0.736203526,2
0.230980733,1.345949493,0.079184578,-0.438867495,-1.489819744,3
-0.825667745,-0.891075332,-0.74977332,1.09636879,-1.817192799,0
1.65126669,2.16627825,1.633650624,-2.320024564,2.868124507,3
-0.535486767,-0.840237758,0.652266414,0.243637718,-1.10726097,2
0.039698509,0.333859468,0.617462804,-0.365422901,-0.669143742,1
-0.582067101,-1.06609695,-1.053152798,1.085586962,-0.271325384,0
-0.656682485,-0.818463609,2.305502114,-0.416663807,-2.306295963,2
0.167112765,-0.364794671,1.479591278,-0.725373122,0.897210603,2
0.047762068,0.655523579,0.102380029,-0.19520493,-1.043437871,1
0.849396812,1.356370564,1.009310098,-1.311708791,0.961653734,3
0.378644612,0.055081782,1.008304459,-0.740662422,1.248957951,3
-1.080743588,-1.760143816,-0.970355306,1.533509818,-1.2747732,0
0.815594262,2.270358197,0.38737676,-1.16590783,-0.668940324,3
-0.243121125,0.576548261,-0.660622178,0.37494564,-1.938775901,1
-0.500943939,-0.559222599,-0.528688241,0.701675585,-1.040719448,2
0.010527816,1.199197998,-1.995875833,0.682930433,-1.456484148,1
-0.274831233,-1.222126213,2.011534084,-0.492879601,0.291466366,2
0.070817591,-0.003953609,0.897041152,-0.455322817,-1.96E-05,3
0.351791297,0.319332331,1.299011661,-0.89807721,0.527025864,2
-0.836075334,-0.892518781,-1.016588064,1.224469547,-1.763835149,0
0.45069484,0.812154815,-0.325241929,-0.324172832,0.653913349,1
0.05028752,-0.300865957,-2.142092225,0.981030594,1.576818442,0
-0.259871146,-1.060117371,-1.15242098,0.893868926,1.219317436,0
0.340549798,0.234874187,2.136854248,-1.252743408,0.325749316,2
0.6957035,1.352940246,0.794295458,-1.10191443,0.348032897,3
-0.501999416,-2.173284035,0.993870464,0.297387159,1.406727907,2
0.829176868,1.698335938,-2.124379795,0.055762829,1.382633518,1
-0.897033478,-1.387027481,-1.060529649,1.374937039,-1.102293045,0
-0.825120363,-0.316444086,-0.590251142,0.923997723,-2.945423141,1
-0.875340669,-1.551480029,-0.492055953,1.131535424,-0.905598017,2
-0.549327459,-0.462285968,1.626454851,-0.25111085,-2.23318696,2
0.112928272,0.003383255,0.845089839,-0.463956128,0.196890923,3
-0.494032169,1.165565879,-3.401389892,1.690867533,-3.172231753,1
-0.74458724,-0.78904363,-1.054927438,1.156880245,-1.526728671,0
0.501211345,0.872114155,-0.258405548,-0.401646656,0.747242664,2
0.487740907,0.134561448,-0.404645257,-0.197444416,2.115794583,1
-0.802938035,-1.559852405,-1.224073597,1.409989677,-0.291830099,0
-0.246602417,-1.049580967,-0.108288575,0.411781369,0.876507057,0
-0.296874929,-0.334128262,-0.180663231,0.356524776,-0.660418207,0
0.844680947,0.79766169,1.20307862,-1.29828211,1.911458866,3
-0.506500962,0.105695373,0.060758366,0.324286691,-2.523072914,0
0.804303976,1.673288362,-1.350272077,-0.270567361,1.031924414,1
-0.260589577,0.28813086,-0.707531411,0.459081179,-1.462872525,0
0.009633789,-0.752054701,1.195431433,-0.414802256,1.007906475,2
-0.248049012,0.446939238,-0.214138649,0.199903218,-1.88335554,1
-0.465806637,-0.706759181,0.079216072,0.427734427,-0.828922891,0
-0.414439931,-0.190107717,-0.501862473,0.562095435,-1.345837252,0
0.084406633,0.909772478,-0.979336598,0.221235526,-0.953847022,1
0.103515048,0.743671387,0.789498582,-0.560955873,-1.206708819,3
-0.232461143,1.285595003,-2.299573515,0.982291054,-2.611244169,3
0.378509641,-0.379884195,-0.987407135,0.23459566,2.792891894,0
-0.220785248,-0.831656345,-1.356539496,0.917511019,1.045794,0
0.373891837,-0.341958275,0.879077292,-0.609801488,2.015591124,0
0.825566672,1.136981125,-1.523781965,-0.11450271,2.19298023,1
-0.413452899,-1.375652746,0.300658958,0.406181119,0.5758481,2
0.759507725,2.010299352,-2.339156189,0.14912734,0.562613181,1
0.445760158,-0.008000313,-0.389940758,-0.148568901,2.185453691,1
0.398786071,1.055273569,-1.175526061,0.054608552,0.276529617,1
-0.462777433,0.175463802,-0.352905778,0.466614285,-2.302457104,1
0.872729106,0.451791716,1.395220405,-1.345130121,2.613763233,3
-0.407914209,-1.694807773,1.209911019,0.047947916,0.862549739,2
-0.723092223,-2.878228259,1.984009268,0.135480177,1.352799834,2
-0.702679676,-0.440917622,0.96805503,0.153935046,-2.728674843,2
-0.549169548,0.06894456,-0.082206291,0.426292959,-2.596050799,1
-0.175465946,-0.237375325,1.570271022,-0.538124966,-0.931869633,3
0.218289147,1.83293944,-1.54066651,0.215606018,-1.861198978,3
0.443177311,1.099895689,-0.947293491,-0.088454839,0.311338141,1
-0.103520338,-0.581468691,-0.920399945,0.591703164,0.952130552,0
-0.438770803,-1.216588853,1.272519832,-0.041010454,-0.193026826,2
0.090950318,-0.560763273,-0.814165844,0.398129974,1.758928229,0
-0.478156683,-0.460673044,-0.793534536,0.787220211,-1.023679301,0
0.518657821,0.234204268,1.395655561,-1.048727063,1.409263829,2
1.094026717,1.142226465,2.219321545,-1.998466692,2.029344761,1
0.351003798,0.023731873,0.76721151,-0.60635355,1.270290546,0
-0.284952797,-1.605935867,1.013808494,0.031004756,1.327986949,2
-1.195095969,-4.159917424,1.770108341,0.799972681,1.676037672,2
-1.439515711,-3.062585344,-2.326868027,2.633822738,0.021826458,0
0.839132088,1.576588533,-1.487915617,-0.217141502,1.421296232,1
-0.806732411,-2.98975396,1.581187383,0.397555,1.328439327,2
-0.447204846,-0.824815902,1.806819732,-0.343872606,-1.158584643,2
-0.727671989,-2.64647717,-0.626268167,1.274833946,1.858301832,2
-1.073358684,-2.230888451,-1.486217807,1.842583314,-0.173415767,0
-0.740245542,-1.081180904,-1.610052044,1.454764679,-0.758031226,0
-0.312577748,-0.458607712,0.694506328,-0.004733606,-0.821023978,1
-0.54008445,-1.284762474,-0.313389199,0.759607416,0.055883441,2
0.420625797,0.741310142,0.312245015,-0.577159587,0.415198308,1
-1.124998732,-2.679377639,-2.37569012,2.359281735,0.755196669,0
0.233053674,1.657296702,-2.45425597,0.647134781,-1.13079067,1
0.239328452,1.273539145,-1.33916997,0.206852234,-0.795808346,1
0.964245696,1.848167568,0.766785392,-1.371978119,0.655480539,3
0.404589357,1.645861148,-2.177722317,0.399168225,-0.430882111,1
0.000905685,-0.830819945,1.70272507,-0.623328345,0.928845951,2
1.116157831,1.17866011,1.394323124,-1.649181404,2.365032122,3
-0.471636715,-1.095519348,-1.635948744,1.272672702,0.499858891,2
-0.034895825,0.960087763,-1.394368724,0.486683183,-1.437871871,1
-0.275049132,0.23168568,0.147381446,0.09419441,-1.737320146,3
-1.283803749,-3.71391659,-2.593398084,2.753605727,2.04312769,0
0.282387642,0.987835224,0.477475801,-0.593555233,-0.734151631,1
0.821398769,1.313655768,3.542716291,-2.425539135,-0.016475476,2
-0.717354185,-0.991599016,-1.214173732,1.244027262,-0.966462529,0
-0.585002363,0.439425736,-1.714198715,1.12343793,-2.850837952,1
0.270929229,0.996811248,-0.234868367,-0.265715264,-0.541375637,1
1.027136074,3.265845371,-0.925755864,-0.90206104,-1.081904091,3
0.506779459,0.724112441,0.950132834,-0.924588869,0.604821179,3
-0.469309825,-1.175464349,0.658186469,0.251001369,-0.183008847,3
0.635619781,1.23512642,0.769638784,-1.026383245,0.30364312,3
-1.06097215,-3.526435581,1.297152769,0.804791747,1.277809809,2
0.754923801,0.390547737,1.459108429,-1.277181131,2.16878939,3
